30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
30,30,30,30,30,152,152,152,152,152,152,152,152,152,152,152,157,157,157,157,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,157,157,152,152,152,152,152,152,152,152,30,30,30,30,30
30,30,30,30,152,152,152,152,152,152,152,152,152,152,152,157,157,157,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,157,152,152,173,152,152,152,152,152,30,30,30,30
30,30,30,152,152,152,152,152,152,152,152,152,166,167,152,157,157,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,152,152,152,152,152,152,152,173,152,30,30,30
30,30,152,152,152,152,152,152,152,152,152,152,174,175,152,157,157,153,153,153,166,167,153,153,153,153,153,153,153,153,153,166,167,153,153,153,157,157,152,172,152,152,173,173,152,152,152,152,30,30
30,152,152,166,167,152,152,152,152,171,152,152,152,152,152,157,153,153,153,153,174,175,153,153,153,181,182,183,153,153,153,174,175,153,153,153,153,157,152,152,173,173,173,173,173,173,173,152,152,30
30,152,152,174,175,152,152,152,152,152,152,152,152,152,152,157,153,153,153,153,153,153,153,153,153,189,190,191,153,153,153,153,153,153,153,153,153,157,152,173,173,173,173,173,173,173,173,173,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,157,153,153,153,153,153,153,153,153,153,197,198,199,153,153,153,153,153,153,153,153,153,157,152,173,173,173,173,173,173,173,173,173,173,30
30,152,152,152,152,152,152,166,167,152,152,152,152,152,152,157,157,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,173,173,173,173,178,173,173,179,173,173,173,30
30,152,152,173,152,152,152,174,175,152,152,152,152,152,152,157,157,157,153,153,153,153,180,153,153,153,153,153,153,153,180,153,153,153,153,157,157,157,173,173,173,173,173,173,173,173,173,173,173,30
30,152,152,152,152,152,152,152,152,152,152,166,167,152,152,152,157,157,157,157,153,153,153,153,153,153,153,153,153,153,153,153,153,157,157,157,157,152,152,173,173,173,173,173,173,173,173,173,152,30
30,152,152,152,152,152,152,159,159,152,152,174,175,152,152,152,157,157,157,157,157,157,157,154,155,155,155,155,155,156,157,157,157,157,157,157,157,152,152,152,173,173,173,173,173,173,173,152,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,157,157,157,157,157,157,157,154,155,155,155,155,155,156,157,157,157,157,157,157,157,152,173,152,152,173,173,173,173,173,152,152,152,30
30,152,152,152,152,152,176,159,159,152,152,152,152,152,152,152,169,188,157,157,157,157,157,154,155,155,155,155,155,156,157,157,157,157,188,170,152,152,152,152,173,173,173,173,173,152,152,172,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,173,152,152,152,169,157,157,157,157,154,155,155,155,155,155,156,157,157,157,170,152,152,152,152,152,152,173,173,173,173,152,152,173,152,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,169,188,188,170,154,155,155,155,155,155,156,188,188,170,152,152,173,152,152,160,161,153,153,153,162,152,152,152,152,173,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,168,153,153,153,153,153,153,196,152,152,152,152,152,152,160,161,153,153,153,153,162,152,171,152,152,152,30
30,152,152,152,152,166,167,152,152,152,152,152,152,152,152,177,152,152,152,152,152,152,152,160,180,153,153,153,153,153,162,152,152,152,152,152,160,161,153,153,153,153,153,162,152,152,152,152,152,30
30,152,152,152,152,174,175,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,168,153,153,153,153,153,162,152,152,172,152,152,168,153,153,153,153,162,160,160,152,152,173,152,152,30
30,152,152,152,152,152,152,152,152,152,152,172,152,152,152,152,152,180,160,160,165,160,160,160,168,153,153,153,153,153,162,152,152,152,152,160,161,153,153,153,153,162,152,152,152,152,152,152,152,30
30,152,152,152,152,152,152,152,152,152,152,152,166,167,152,152,152,161,153,153,153,153,153,153,153,153,153,153,153,153,162,152,152,152,160,161,153,153,153,153,162,160,152,152,173,152,152,152,152,30
30,152,152,172,152,152,152,152,152,152,152,152,174,175,152,152,152,168,153,153,153,153,153,153,153,153,153,153,153,153,162,152,152,160,161,153,153,153,153,162,160,152,152,152,152,152,152,152,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,161,153,153,153,153,153,153,153,153,153,153,153,153,162,152,152,168,153,153,153,153,162,160,152,152,152,152,152,152,152,152,152,30
30,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,168,153,180,160,160,160,160,160,165,160,160,160,160,180,152,160,161,153,153,153,162,160,152,152,152,152,152,152,152,152,152,152,30
30,152,152,152,152,152,152,152,152,152,152,195,160,160,165,160,160,161,153,162,152,152,152,152,152,152,152,152,152,152,152,152,161,153,153,153,162,160,152,152,152,152,152,152,152,152,152,152,152,30
30,152,152,152,152,152,152,152,171,152,152,161,153,153,153,153,153,153,153,162,152,152,152,152,152,152,152,152,152,152,152,177,161,153,153,153,162,152,152,152,152,152,173,152,152,152,177,152,152,30
30,152,152,152,152,152,152,152,152,152,152,168,153,153,153,153,153,153,153,162,152,152,152,152,152,152,152,152,152,152,152,152,161,153,153,153,162,152,152,152,152,152,152,152,152,152,152,152,152,30
